0	0	0.06	0.0873309	0.0174662	0.101966	4.607	4.96128
1	0	0.14	0.167282	0.0509225	0.170762	3.20775	3.09265
2	0	0.32	0.295203	0.109963	0.249386	2.94965	2.80427
3	0	0.44	0.354244	0.180812	0.31941	2.81699	2.68678
4	0	0.46	0.405904	0.261993	0.359951	2.73021	2.52766
5	0	0.46	0.426814	0.329889	0.391892	2.6487	2.53756
6	0	0.52	0.436654	0.383764	0.410319	2.55257	2.60807
7	0	0.4	0.446494	0.414022	0.425061	2.46731	2.65348
8	0	0.52	0.460025	0.435178	0.432432	2.41258	2.27529
9	0	0.48	0.467405	0.447478	0.437346	2.3499	2.47013
10	0	0.44	0.476015	0.457319	0.452088	2.29976	2.56313
11	0	0.44	0.479705	0.465929	0.454545	2.25138	2.3546
12	0	0.54	0.488315	0.474293	0.46683	2.20917	2.32681
13	0	0.6	0.488315	0.479951	0.474201	2.16858	1.91056
14	0	0.48	0.496925	0.485855	0.482801	2.12334	2.21216
15	0	0.44	0.510455	0.492743	0.498771	2.09917	2.18732
16	0	0.62	0.512915	0.499385	0.512285	2.05502	1.90473
17	0	0.58	0.525215	0.506765	0.517199	2.0347	1.87104
18	0	0.58	0.537515	0.516605	0.522113	1.98592	1.96957
19	0	0.64	0.527675	0.522755	0.53317	1.95739	1.73903
20	0	0.6	0.525215	0.525707	0.545455	1.93689	1.90688
21	0	0.56	0.544895	0.532103	0.530713	1.91334	1.82846
22	0	0.56	0.543665	0.535793	0.545455	1.88036	1.73778
23	0	0.56	0.537515	0.535793	0.545455	1.85618	1.94382
24	0	0.68	0.564576	0.543173	0.554054	1.83132	1.64799
25	0	0.46	0.568266	0.551784	0.561425	1.81297	2.2914
26	0	0.8	0.570726	0.55695	0.562654	1.79828	1.37291
27	0	0.5	0.568266	0.56187	0.570025	1.76792	1.90013
28	0	0.66	0.580566	0.57048	0.581081	1.75084	1.4972
29	0	0.74	0.571956	0.571956	0.597052	1.73378	1.32708
30	0	0.72	0.580566	0.574416	0.590909	1.70987	1.5504
31	0	0.62	0.571956	0.574662	0.576167	1.69239	1.88313
32	0	0.62	0.575646	0.576138	0.581081	1.67114	1.57431
33	0	0.66	0.585486	0.577122	0.59828	1.66089	1.57867
34	0	0.62	0.596556	0.582042	0.601966	1.64279	1.56923
35	0	0.64	0.587946	0.583518	0.614251	1.62767	1.62249
36	0	0.7	0.597786	0.588684	0.613022	1.60969	1.35796
37	0	0.64	0.592866	0.592128	0.609337	1.59756	1.42279
38	0	0.76	0.591636	0.593358	0.619165	1.59456	1.2726
39	0	0.64	0.606396	0.595326	0.613022	1.57394	1.51516
40	0	0.8	0.595326	0.596802	0.616708	1.56289	1.21673
41	0	0.68	0.617466	0.600738	0.642506	1.55485	1.31608
42	0	0.66	0.602706	0.602706	0.633907	1.53256	1.36398
43	0	0.62	0.613776	0.607134	0.635135	1.52665	1.57838
44	0	0.58	0.612546	0.608364	0.625307	1.51419	1.51619
45	0	0.7	0.623616	0.614022	0.633907	1.49707	1.39099
46	0	0.68	0.622386	0.615006	0.637592	1.48642	1.41555
47	0	0.68	0.621156	0.618696	0.641278	1.48333	1.37837
48	0	0.72	0.622386	0.620418	0.640049	1.47305	1.22011
49	0	0.62	0.639606	0.62583	0.643735	1.45611	1.61385
50	0	0.66	0.645756	0.630258	0.652334	1.45635	1.54072
51	0	0.72	0.630996	0.63198	0.654791	1.44591	1.45622
52	0	0.64	0.643296	0.636408	0.649877	1.43993	1.3386
53	0	0.66	0.637146	0.63936	0.660934	1.42809	1.39208
54	0	0.62	0.645756	0.64059	0.65602	1.4115	1.47414
55	0	0.56	0.645756	0.64059	0.65602	1.41583	1.55243
56	0	0.76	0.630996	0.64059	0.65602	1.40455	1.28603
57	0	0.68	0.653137	0.642558	0.659705	1.39879	1.20921
58	0	0.68	0.649446	0.645018	0.658477	1.38316	1.40324
59	0	0.62	0.649446	0.645756	0.667076	1.37665	1.56067
60	0	0.64	0.650676	0.64674	0.668305	1.36867	1.41962
61	0	0.76	0.654367	0.651415	0.674447	1.37251	1.11711
62	0	0.6	0.661747	0.653137	0.675676	1.35792	1.45013
63	0	0.76	0.655597	0.654367	0.668305	1.35361	1.14535
64	0	0.58	0.660517	0.656581	0.676904	1.34442	1.37488
65	0	0.72	0.659287	0.658303	0.678133	1.34343	1.14932
66	0	0.68	0.662977	0.660025	0.667076	1.3308	1.23244
67	0	0.74	0.658057	0.660025	0.667076	1.32625	1.21616
68	0	0.68	0.669127	0.661993	0.685504	1.31885	1.31119
69	0	0.72	0.667897	0.663469	0.684275	1.31621	1.1832
70	0	0.82	0.659287	0.663469	0.684275	1.30319	0.977742
71	0	0.66	0.662977	0.663469	0.684275	1.30154	1.59524
72	0	0.66	0.671587	0.666175	0.685504	1.2932	1.28071
73	0	0.68	0.667897	0.666175	0.685504	1.28796	1.18355
74	0	0.7	0.664207	0.666175	0.685504	1.28406	1.11668
75	0	0.74	0.664207	0.666175	0.685504	1.28316	1.03743
76	0	0.76	0.659287	0.666175	0.685504	1.27844	1.14394
77	0	0.62	0.672817	0.666175	0.685504	1.27284	1.3854
78	0	0.72	0.666667	0.666175	0.685504	1.26161	1.17768
79	0	0.7	0.665437	0.666175	0.685504	1.26216	1.36422
80	0	0.78	0.675277	0.667897	0.697789	1.25117	1.13725
81	0	0.8	0.666667	0.669373	0.691646	1.24553	0.96293
82	0	0.7	0.669127	0.669373	0.691646	1.24501	1.18793
83	0	0.62	0.670357	0.669373	0.691646	1.24093	1.52074
84	0	0.72	0.685117	0.673309	0.706388	1.23082	1.10847
85	0	0.7	0.688807	0.676015	0.701474	1.22746	1.30158
86	0	0.8	0.685117	0.679705	0.711302	1.22789	0.935973
87	0	0.72	0.674047	0.680689	0.697789	1.22343	0.889807
88	0	0.7	0.682657	0.683149	0.699017	1.20987	1.04426
89	0	0.66	0.690037	0.684133	0.701474	1.20949	1.09011
90	0	0.7	0.687577	0.684133	0.701474	1.20568	1.17101
91	0	0.74	0.678967	0.684133	0.701474	1.1987	1.03373
92	0	0.74	0.680197	0.684133	0.701474	1.20029	1.25272
93	0	0.88	0.680197	0.684133	0.701474	1.20312	0.724502
94	0	0.78	0.693727	0.684133	0.708845	1.19525	0.884695
95	0	0.72	0.683887	0.684133	0.708845	1.18226	1.23668
96	0	0.74	0.699877	0.687577	0.714988	1.1752	1.22543
97	0	0.84	0.698647	0.691267	0.708845	1.17879	0.770437
98	0	0.66	0.694957	0.694219	0.700246	1.17291	1.27609
99	0	0.68	0.685117	0.694219	0.700246	1.1749	1.18367
100	0	0.76	0.698647	0.695449	0.714988	1.16854	1.10761
101	0	0.76	0.694957	0.695449	0.714988	1.17154	0.903862
102	0	0.82	0.694957	0.695449	0.714988	1.16042	0.759903
103	0	0.74	0.697417	0.695449	0.714988	1.15736	1.07419
104	0	0.7	0.692497	0.695695	0.711302	1.14969	1.09775
105	0	0.66	0.698647	0.695695	0.711302	1.14411	1.25989
106	0	0.78	0.707257	0.698155	0.708845	1.13845	0.872559
107	0	0.78	0.715867	0.702337	0.719902	1.13901	0.970401
108	0	0.66	0.699877	0.702829	0.702703	1.14167	1.00442
109	0	0.68	0.702337	0.704797	0.716216	1.13711	1.00311
110	0	0.7	0.699877	0.705043	0.707617	1.13557	1.17608
111	0	0.82	0.706027	0.705043	0.707617	1.13082	0.778015
112	0	0.74	0.706027	0.705043	0.707617	1.12416	1.08618
113	0	0.82	0.696187	0.705043	0.707617	1.12542	1.08172
114	0	0.74	0.704797	0.705043	0.707617	1.1208	0.948921
115	0	0.74	0.708487	0.705043	0.707617	1.11775	0.968379
116	0	0.78	0.710947	0.705289	0.723587	1.1139	0.942594
117	0	0.76	0.708487	0.705781	0.713759	1.11179	1.16316
118	0	0.66	0.715867	0.709717	0.718673	1.10556	1.19399
119	0	0.74	0.707257	0.710209	0.713759	1.10915	1.05378
120	0	0.72	0.710947	0.710701	0.708845	1.0977	0.98685
121	0	0.64	0.703567	0.710701	0.708845	1.104	1.26723
122	0	0.74	0.715867	0.710701	0.708845	1.09573	0.832475
123	0	0.74	0.702337	0.710701	0.708845	1.09507	1.1033
124	0	0.66	0.717097	0.710701	0.708845	1.09046	1.21155
