% # iter+eval+sigma+axisratio+stddevratio+diag(D) (randomSeed=1653795566, Mon Aug 27 08:38:42 2018)
0	0	3.0000e-01	1.00e+00	1	1	1	1	1	1
1	8	2.7447e-01	1.00e+00	1.0574	1	1	1	1	1
2	16	2.5876e-01	1.11e+00	1.07989	0.961444	0.962255	0.971563	1.01121	1.06674
3	24	2.5514e-01	1.19e+00	1.0955	0.932605	0.940575	0.962573	1.00358	1.10957
4	32	2.5991e-01	1.21e+00	1.09356	0.901579	0.928023	0.971916	1.00093	1.09262
5	40	2.9313e-01	1.23e+00	1.11319	0.874347	0.896877	0.953754	1.02155	1.07268
6	48	3.2223e-01	1.38e+00	1.10404	0.858597	0.887158	0.928341	0.993382	1.18828
7	56	3.0544e-01	1.49e+00	1.10717	0.82898	0.869342	0.922366	0.981928	1.23824
8	64	2.9208e-01	1.51e+00	1.14291	0.810519	0.838904	0.894595	0.957213	1.22073
9	72	2.8529e-01	1.58e+00	1.13755	0.784877	0.812755	0.86585	0.944075	1.24048
10	80	2.5494e-01	1.67e+00	1.12058	0.761455	0.798631	0.847737	0.912695	1.26938
11	88	2.6755e-01	1.63e+00	1.26083	0.758772	0.803565	0.836408	0.93173	1.23726
12	96	2.3735e-01	1.85e+00	1.31132	0.737721	0.776731	0.818914	0.903226	1.36782
13	104	2.2436e-01	1.89e+00	1.32905	0.715363	0.777787	0.788975	0.900399	1.34926
14	112	2.0344e-01	1.84e+00	1.38716	0.719898	0.759153	0.819424	0.892399	1.32747
15	120	1.9772e-01	1.95e+00	1.49028	0.701146	0.736291	0.80273	0.877887	1.36512
16	128	1.8840e-01	2.00e+00	1.64778	0.692182	0.72025	0.795701	0.864241	1.38298
17	136	1.7802e-01	2.04e+00	1.73507	0.689551	0.701579	0.83199	0.856032	1.40371
18	144	1.5908e-01	2.14e+00	1.76589	0.676353	0.699696	0.805018	0.828408	1.44774
19	152	1.5053e-01	2.16e+00	1.79056	0.660453	0.680871	0.80488	0.823351	1.4298
20	160	1.3688e-01	2.25e+00	1.76706	0.649277	0.664889	0.785169	0.804598	1.46054
21	168	1.4623e-01	2.25e+00	1.72389	0.631916	0.653007	0.780187	0.798739	1.42151
22	176	1.5191e-01	2.29e+00	1.70549	0.62913	0.636182	0.758767	0.895731	1.44105
23	184	1.3537e-01	2.29e+00	1.71039	0.613241	0.629583	0.785017	0.881508	1.40501
24	192	1.2354e-01	2.26e+00	1.73975	0.601465	0.610514	0.771844	0.883502	1.3593
25	200	1.0148e-01	2.26e+00	1.76426	0.590884	0.600849	0.750726	0.857458	1.33425
26	208	8.9352e-02	2.27e+00	1.75174	0.576227	0.587152	0.728752	0.83462	1.30663
27	216	8.6675e-02	2.24e+00	1.74558	0.561857	0.576498	0.721719	0.815979	1.25878
28	224	8.9948e-02	2.21e+00	1.74294	0.551379	0.577441	0.702235	0.81341	1.21913
29	232	7.7633e-02	2.22e+00	1.74585	0.532083	0.601709	0.685893	0.828235	1.18039
30	240	7.6232e-02	2.19e+00	1.65178	0.521621	0.600317	0.673445	0.800483	1.14416
31	248	6.1628e-02	2.17e+00	1.63614	0.520026	0.606286	0.665528	0.782907	1.12937
32	256	5.0634e-02	2.16e+00	1.6445	0.505298	0.588446	0.643034	0.758851	1.09349
33	264	4.7596e-02	2.17e+00	1.60363	0.485982	0.577241	0.623198	0.733869	1.05535
34	272	4.6003e-02	2.10e+00	1.59561	0.484728	0.561343	0.613716	0.734138	1.01947
35	280	4.0988e-02	2.07e+00	1.60568	0.47624	0.561656	0.616361	0.719233	0.984755
36	288	4.2426e-02	2.06e+00	1.60474	0.468186	0.552742	0.597751	0.708676	0.966008
37	296	4.2620e-02	2.05e+00	1.51892	0.454569	0.541908	0.66155	0.683506	0.933086
38	304	3.5463e-02	1.87e+00	1.50982	0.485923	0.532494	0.649022	0.65858	0.910815
39	312	3.5009e-02	1.88e+00	1.54481	0.471916	0.519057	0.628743	0.637206	0.888014
40	320	3.3657e-02	1.89e+00	1.55865	0.456486	0.520757	0.615529	0.64966	0.864305
41	328	3.2247e-02	1.86e+00	1.5792	0.450944	0.507288	0.596921	0.653151	0.840301
42	336	2.8268e-02	1.92e+00	1.56453	0.435765	0.493099	0.593907	0.63527	0.838508
43	344	2.4622e-02	1.90e+00	1.56983	0.427173	0.487026	0.575917	0.615058	0.812216
44	352	2.3625e-02	1.95e+00	1.59547	0.413465	0.489355	0.561179	0.60474	0.804815
45	360	2.0861e-02	1.95e+00	1.51682	0.399883	0.479015	0.557595	0.623949	0.781609
46	368	1.8889e-02	1.87e+00	1.50193	0.404378	0.486359	0.545929	0.631671	0.754258
47	376	1.5253e-02	1.89e+00	1.51098	0.394424	0.48447	0.542189	0.616487	0.74477
48	384	1.4914e-02	1.88e+00	1.50309	0.382001	0.466748	0.525498	0.607631	0.718504
49	392	1.3547e-02	1.86e+00	1.47073	0.384244	0.457899	0.524062	0.589968	0.714857
50	400	1.1540e-02	1.83e+00	1.45989	0.390676	0.443438	0.525802	0.57735	0.715373
51	408	1.0108e-02	1.81e+00	1.4185	0.383325	0.4278	0.512931	0.558345	0.692485
52	416	1.0196e-02	1.79e+00	1.43847	0.377457	0.416506	0.504135	0.54936	0.67383
53	424	9.6735e-03	1.77e+00	1.45162	0.376512	0.405551	0.500226	0.555725	0.667541
54	432	8.7082e-03	1.73e+00	1.47167	0.373991	0.392151	0.501067	0.558442	0.646293
55	440	8.2695e-03	1.71e+00	1.43969	0.365866	0.381284	0.490563	0.559065	0.627054
56	448	7.5428e-03	1.66e+00	1.41959	0.367459	0.368147	0.491164	0.567458	0.608755
57	456	6.3162e-03	1.68e+00	1.36561	0.3575	0.374321	0.474678	0.566625	0.59929
58	464	5.4837e-03	1.67e+00	1.35549	0.348853	0.374326	0.4649	0.549794	0.581092
59	472	5.4073e-03	1.65e+00	1.34457	0.340997	0.364808	0.449276	0.547383	0.563124
60	480	4.9258e-03	1.74e+00	1.35748	0.330789	0.375561	0.445896	0.543752	0.575525
61	488	3.9259e-03	1.78e+00	1.35437	0.319422	0.366027	0.435456	0.530683	0.569486
62	496	3.8526e-03	1.78e+00	1.30091	0.31022	0.355947	0.421094	0.51147	0.553188
63	504	3.5221e-03	1.81e+00	1.28423	0.301026	0.355681	0.420807	0.50152	0.543966
64	512	3.2956e-03	1.75e+00	1.27519	0.300314	0.3506	0.419097	0.492475	0.524272
65	520	3.1616e-03	1.75e+00	1.2686	0.292367	0.353615	0.410611	0.483454	0.512905
66	528	2.7527e-03	1.70e+00	1.27297	0.291195	0.363903	0.401586	0.469936	0.495997
67	536	2.5393e-03	1.69e+00	1.27868	0.284211	0.363551	0.406575	0.455695	0.480366
68	544	2.2582e-03	1.63e+00	1.28084	0.284753	0.355782	0.393134	0.442397	0.46314
69	552	2.1214e-03	1.59e+00	1.23702	0.281043	0.348738	0.389367	0.433918	0.447475
70	560	1.8986e-03	1.65e+00	1.2787	0.276723	0.344649	0.398412	0.418787	0.456434
71	568	1.6703e-03	1.60e+00	1.26741	0.281552	0.336451	0.383958	0.405756	0.451437
72	576	1.3525e-03	1.59e+00	1.24606	0.273551	0.331419	0.375137	0.396674	0.435512
73	584	1.2560e-03	1.60e+00	1.22882	0.265502	0.322502	0.371199	0.386373	0.42497
74	592	1.3330e-03	1.53e+00	1.24131	0.268232	0.312661	0.369457	0.373428	0.41036
75	600	1.2748e-03	1.54e+00	1.24902	0.261552	0.329349	0.361058	0.38012	0.402977
76	608	1.0972e-03	1.52e+00	1.26602	0.26253	0.32012	0.349774	0.369867	0.40029
77	616	9.5565e-04	1.55e+00	1.27255	0.25583	0.314701	0.344323	0.359248	0.395586
78	624	1.1296e-03	1.53e+00	1.22362	0.254449	0.312261	0.340146	0.349472	0.388525
79	632	1.1786e-03	1.55e+00	1.2656	0.25759	0.303599	0.335562	0.374901	0.398132
80	640	1.0390e-03	1.58e+00	1.29472	0.250568	0.307549	0.338369	0.380334	0.395714
81	648	9.4595e-04	1.61e+00	1.2792	0.242705	0.297035	0.330344	0.370401	0.391422
82	656	7.9871e-04	1.61e+00	1.2584	0.241354	0.296099	0.332919	0.362647	0.387865
83	664	6.7622e-04	1.62e+00	1.25486	0.236251	0.291925	0.321365	0.355841	0.381658
84	672	6.0507e-04	1.62e+00	1.27563	0.230503	0.283504	0.321685	0.349493	0.372667
85	680	5.1498e-04	1.61e+00	1.29052	0.227521	0.281553	0.318402	0.341398	0.365323
86	688	4.8071e-04	1.62e+00	1.28193	0.223031	0.275111	0.310141	0.337971	0.360481
87	696	4.3625e-04	1.59e+00	1.32758	0.22026	0.265903	0.308983	0.33749	0.350036
88	704	4.0400e-04	1.65e+00	1.35364	0.217307	0.274828	0.304446	0.326519	0.357757
89	712	3.6139e-04	1.62e+00	1.36066	0.217793	0.275724	0.301672	0.322756	0.352481
90	720	3.7564e-04	1.65e+00	1.336	0.210532	0.269476	0.301225	0.319917	0.348181
91	728	4.1362e-04	1.61e+00	1.29967	0.210055	0.274034	0.317584	0.333321	0.337599
92	736	4.6290e-04	1.74e+00	1.38308	0.208831	0.270006	0.316592	0.325257	0.362725
93	744	4.9125e-04	1.85e+00	1.32554	0.206085	0.262781	0.311788	0.323167	0.381044
94	752	5.1733e-04	1.90e+00	1.30513	0.19854	0.273965	0.310741	0.33948	0.377613
95	760	4.8724e-04	1.95e+00	1.29471	0.193926	0.2838	0.317023	0.333352	0.378987
96	768	4.5069e-04	1.81e+00	1.35348	0.202688	0.275692	0.309614	0.326133	0.366692
97	776	4.1836e-04	1.83e+00	1.36247	0.197262	0.266997	0.300701	0.340896	0.361333
98	784	3.7542e-04	1.84e+00	1.3693	0.191842	0.26613	0.294663	0.332031	0.352761
99	792	3.4547e-04	1.83e+00	1.3405	0.188696	0.263623	0.299408	0.322444	0.345668
100	800	3.4470e-04	1.87e+00	1.34689	0.185367	0.265956	0.294489	0.315892	0.34608
101	808	3.6696e-04	1.87e+00	1.33142	0.178607	0.272837	0.288567	0.327522	0.334577
102	816	3.9047e-04	1.78e+00	1.32752	0.188216	0.265603	0.281366	0.325518	0.335078
103	824	3.9825e-04	1.95e+00	1.38891	0.189312	0.268585	0.282458	0.322432	0.369973
104	832	4.0848e-04	2.05e+00	1.45762	0.183642	0.259748	0.295413	0.315563	0.376398
105	840	3.7951e-04	2.15e+00	1.48051	0.180874	0.254994	0.29146	0.310605	0.389161
106	848	4.3974e-04	2.27e+00	1.54375	0.175026	0.248436	0.282055	0.304145	0.39666
107	856	4.4665e-04	2.15e+00	1.58254	0.181106	0.241366	0.292325	0.31738	0.389488
108	864	4.2434e-04	2.19e+00	1.6233	0.178873	0.253527	0.283235	0.315891	0.391603
109	872	3.6875e-04	2.27e+00	1.62979	0.17502	0.246245	0.27449	0.317729	0.397643
110	880	3.5119e-04	2.25e+00	1.58562	0.170805	0.241622	0.265974	0.319129	0.384513
111	888	3.2226e-04	2.16e+00	1.56884	0.175563	0.240395	0.258505	0.316167	0.379217
112	896	3.3404e-04	2.05e+00	1.87965	0.178592	0.234648	0.257569	0.318092	0.36612
113	904	3.2084e-04	2.49e+00	1.89222	0.17521	0.232185	0.249626	0.311074	0.436683
114	912	3.5452e-04	2.51e+00	1.85472	0.169775	0.225877	0.245313	0.319714	0.425534
115	920	3.4373e-04	2.51e+00	1.91744	0.165022	0.224092	0.268318	0.317589	0.414062
116	928	3.1037e-04	2.57e+00	1.91563	0.160389	0.219467	0.268055	0.31581	0.411876
117	936	2.8436e-04	2.57e+00	1.92017	0.1618	0.216632	0.259557	0.319794	0.415516
118	944	2.5614e-04	2.62e+00	1.93621	0.159204	0.219354	0.253655	0.326331	0.416894
119	952	2.9914e-04	2.56e+00	2.02736	0.158765	0.220465	0.245074	0.329267	0.405932
120	960	3.0722e-04	2.79e+00	2.02947	0.155653	0.217515	0.262693	0.317392	0.433646
121	968	2.4559e-04	2.81e+00	2.02699	0.152099	0.213062	0.264868	0.309801	0.427538
122	976	2.1874e-04	2.84e+00	2.01788	0.149727	0.209279	0.262053	0.298967	0.42532
123	984	2.0072e-04	2.86e+00	2.10043	0.145257	0.206506	0.26431	0.296733	0.415854
124	992	1.7610e-04	2.80e+00	2.09136	0.148274	0.203684	0.260307	0.290571	0.415835
125	1000	1.4538e-04	2.84e+00	2.10583	0.143807	0.207307	0.256607	0.283292	0.407923
126	1008	1.4239e-04	2.89e+00	2.26757	0.138552	0.206273	0.248963	0.27355	0.399807
